roi,id,lon,lat,cls_ndvi,ndvi_ann,NDWI_p50,patch_ha,d_mb_m,explained
TAP,TAP_P01149,-56.46443795683195,-5.806431268176679,forest,0.8297582565042958,-0.7125861048698425,238.39205570244943,108.16653826391968,False
TAP,TAP_P01150,-56.69093390855737,-5.694787872512155,forest,0.8209718721596069,-0.7282255291938782,1909.7384285300964,150.0,False
TAP,TAP_P01151,-57.22270568398509,-5.514443094989721,forest,0.8485111305028199,-0.7337124943733215,1380.3456256924787,94.86832980505139,False
TAP,TAP_P01152,-56.13245641337571,-5.850315804279088,forest,0.7908480427564388,-0.6920788884162903,239.37423929891716,30.0,False
TAP,TAP_P01153,-56.56657685650672,-5.396553741214254,forest,0.8451201015631911,-0.7311086654663086,39.20199245029004,247.38633753705963,False
TAP,TAP_P01155,-57.02280569722132,-7.278648595191748,forest,0.8316855528640039,-0.7390817999839783,2175.487275045593,94.86832980505139,False
TAP,TAP_P01156,-57.3828943750705,-5.182915229353644,forest,0.8070439836063943,-0.7083559632301331,261.1304123466046,42.42640687119285,False
TAP,TAP_P01157,-57.1670000233464,-7.278909160162064,forest,0.8266777094111706,-0.7017596364021301,1719.8896589965225,169.7056274847714,False
TAP,TAP_P01159,-57.34791433596834,-7.016040850279745,forest,0.8079392848602047,-0.6766245365142822,172.65004880088762,42.42640687119285,False
TAP,TAP_P01161,-57.488879402353255,-4.882421683290355,forest,0.8084546388853171,-0.7106119394302368,38.964690883223255,67.0820393249937,False
TAP,TAP_P01165,-57.2143119177448,-5.51731023170239,forest,0.8333821329995389,-0.7394277453422546,1380.3456256924787,90.0,False
TAP,TAP_P01166,-57.27966663284825,-6.104785723161413,forest,0.8331438399925816,-0.7308275103569031,128.6884565108055,240.0,False
TAP,TAP_P01168,-56.56289060970198,-7.059521807527176,forest,0.858946215752644,-0.7261658310890198,84.96752995671454,218.40329667841553,False
TAP,TAP_P01169,-55.29750226578466,-5.991122957256644,forest,0.8192243863670683,-0.7151331305503845,626.1641849371455,42.42640687119285,False
TAP,TAP_P01170,-56.240475849407225,-6.717038561796361,forest,0.8157720317277979,-0.6969919204711914,1138.2805734249494,30.0,False
TAP,TAP_P01171,-56.45772800695102,-6.328478621932648,forest,0.8353188603676784,-0.7083719372749329,259.87457756193277,381.8376618407357,False
TAP,TAP_P01173,-54.58058553247411,-5.704426530500345,water,-0.045070399330665145,0.0589147359132766,25.435879882977165,1390228.5000315595,True
TAP,TAP_P01174,-56.83561287487567,-5.492959836007752,forest,0.8168423775318281,-0.7119266390800476,75.84939625986745,120.0,False
TAP,TAP_P01175,-56.72501219245,-7.53165280447972,forest,0.8611026481384294,-0.7471016645431519,9991.219089903321,210.0,False
TAP,TAP_P01176,-57.06079667038235,-7.244545780873726,forest,0.7782754719997848,-0.6969153881072998,2175.487275045593,192.09372712298546,False
TAP,TAP_P01177,-56.69986201950568,-7.894321136721237,forest,0.7933387479461577,-0.6703622937202454,154.16636213748362,30.0,False
TAP,TAP_P01178,-56.60488511148794,-5.813756154127715,forest,0.7893514554262858,-0.6969645023345947,410.9512644248099,30.0,False
TAP,TAP_P01179,-56.89951351769017,-5.795665253235852,forest,0.8564814782020963,-0.737412691116333,1231.4065370376056,241.86773244895647,False
TAP,TAP_P01181,-56.333963834689264,-7.297788688461376,forest,0.7851692320112372,-0.7043024301528931,1063.6012068494724,90.0,False
